anio,mes,folio,asesor,monto,diputado,tipo_informe,doc,formulario
2019,10,6280,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19517,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6280&prmFecha=201910
2019,10,6257,AXEL EDUARDO CALLÍS RODRIGUEZ,555555,Juan Luis Castro González,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19402,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6257&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19363,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19303,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19323,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19243,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19263,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6327,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19598,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6327&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19213,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6321,GLORIA REQUENA BERENDIQUE,440000,Amaro Labra Sepúlveda,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19586,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6321&prmFecha=201910
2019,10,6330,LEONARDO BRUNO CONTRERAS NEIRA,1030000,Andrés Longton Herrera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19602,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6330&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19373,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19223,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6325,MARCOS ANDRÉS ESPINOSA MONARDES,1030000,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19596,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6325&prmFecha=201910
2019,10,6287,FUNDACION CHILE MOVILIZADO,850000,Claudia Mix Jiménez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19533,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6287&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Celso Morales Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19203,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19253,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6329,ASESORIA EN GESTION OPORTUNIDADES LTDA.,1030000,José Pérez Arriagada,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19600,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6329&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,600000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19486,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6273,"CONSULTORA DE ASESORIA LEGISLATIVA, POLITICA Y JURIDICA CONSTRUYENDO FUTURO",1030000,Jorge Sabag Villalobos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19496,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6273&prmFecha=201910
2019,10,6322,LEONARDO BRUNO CONTRERAS NEIRA,555556,Marcela Sabat Fernández,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19589,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6322&prmFecha=201910
2019,10,6246,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19166,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6246&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19353,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6323,HERMES ORTEGA JARA,750000,Juan Santana Castillo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19591,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6323&prmFecha=201910
2019,10,6324,HERMES ORTEGA JARA,750000,Leonardo Soto Ferrada,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19595,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6324&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19233,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6316,MAURICIO FERNANDO DROGUETT SILVA,550000,Virginia Troncoso Hellman,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19581,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6316&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19293,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19383,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,10,6254,FUNDACION JAIME GUZMAN,500000,Gastón Von Muhlenbrock Zamora,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19283,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201910
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19224,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6336,RONALD BENJAMÍN GALLARDO DUARHTT,1030000,René Alinco Bustos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19609,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6336&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,400000,Pedro Pablo Alvarez-Salamanca Ramírez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19324,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19264,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6245,ALEJANDRO FRANCISCO MONTECINOS GARCIA,330000,Jaime Bellolio Avaria,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19158,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6245&prmFecha=201911
2019,11,6253,FUNDACION JAIME GUZMAN,200000,Jaime Bellolio Avaria,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19194,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6253&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Jaime Bellolio Avaria,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19384,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6280,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19518,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6280&prmFecha=201911
2019,11,6257,AXEL EDUARDO CALLÍS RODRIGUEZ,555555,Juan Luis Castro González,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19403,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6257&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19254,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19294,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19304,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19364,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19274,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6333,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19605,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6333&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19244,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6321,GLORIA REQUENA BERENDIQUE,440000,Amaro Labra Sepúlveda,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19587,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6321&prmFecha=201911
2019,11,6338,LEONARDO BRUNO CONTRERAS NEIRA,1030000,Andrés Longton Herrera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19613,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6338&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19234,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19354,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6334,MARCOS ANDRÉS ESPINOSA MONARDES,1030000,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19606,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6334&prmFecha=201911
2019,11,6287,FUNDACION CHILE MOVILIZADO,850000,Claudia Mix Jiménez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19534,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6287&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Celso Morales Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19214,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19374,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6329,ASESORIA EN GESTION OPORTUNIDADES LTDA.,1030000,José Pérez Arriagada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19601,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6329&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,600000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19487,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6273,"CONSULTORA DE ASESORIA LEGISLATIVA, POLITICA Y JURIDICA CONSTRUYENDO FUTURO",1030000,Jorge Sabag Villalobos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19497,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6273&prmFecha=201911
2019,11,6337,LEONARDO BRUNO CONTRERAS NEIRA,555556,Marcela Sabat Fernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19611,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6337&prmFecha=201911
2019,11,6246,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19167,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6246&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19334,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6323,HERMES ORTEGA JARA,750000,Juan Santana Castillo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19590,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6323&prmFecha=201911
2019,11,6324,HERMES ORTEGA JARA,750000,Leonardo Soto Ferrada,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19593,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6324&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19284,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6335,MAURICIO FERNANDO DROGUETT SILVA,550000,Virginia Troncoso Hellman,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19607,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6335&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19314,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19204,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,11,6254,FUNDACION JAIME GUZMAN,500000,Gastón Von Muhlenbrock Zamora,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19344,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201911
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19245,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6336,RONALD BENJAMÍN GALLARDO DUARHTT,1030000,René Alinco Bustos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19610,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6336&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,400000,Pedro Pablo Alvarez-Salamanca Ramírez,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19335,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19355,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6245,ALEJANDRO FRANCISCO MONTECINOS GARCIA,330000,Jaime Bellolio Avaria,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19159,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6245&prmFecha=201912
2019,12,6253,FUNDACION JAIME GUZMAN,200000,Jaime Bellolio Avaria,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19195,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6253&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Jaime Bellolio Avaria,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19285,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6280,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19519,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6280&prmFecha=201912
2019,12,6257,AXEL EDUARDO CALLÍS RODRIGUEZ,555555,Juan Luis Castro González,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19404,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6257&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19225,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6345,EL MAPA CONSULTORES SPA,660000,Miguel Crispi Serrano,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19620,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6345&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19305,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19315,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19385,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19205,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6342,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19617,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6342&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19275,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6321,GLORIA REQUENA BERENDIQUE,440000,Amaro Labra Sepúlveda,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19588,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6321&prmFecha=201912
2019,12,6344,LEONARDO BRUNO CONTRERAS NEIRA,1030000,Andrés Longton Herrera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19619,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6344&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19265,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19295,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
2019,12,6343,MARCOS ANDRÉS ESPINOSA MONARDES,1030000,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19618,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6343&prmFecha=201912
2019,12,6287,FUNDACION CHILE MOVILIZADO,850000,Claudia Mix Jiménez,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19535,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6287&prmFecha=201912
2019,12,6254,FUNDACION JAIME GUZMAN,500000,Celso Morales Muñoz,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=19375,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6254&prmFecha=201912
